Allowed,D.z
1,-1.851372928861757
NA,NA
1,0.46704557337063457
1,0.32930094410457683
NA,-0.0375295965075989
1,2.6999726762896366
1,0.5004912016358352
1,0.4972460258139792
NA,NA
NA,NA
1,-0.04338626776519986
1,0.8001873144376551
NA,-1.288376212172155
NA,NA
NA,NA
0,0.5374364155581572
NA,NA
1,NA
1,-0.015317283128828471
1,NA
1,-0.4683889539069614
0,1.688836113634507
1,-0.7385368011872743
1,1.1699180014159745
1,0.7470553445920659
1,-1.1806237057204438
1,-1.5348958398383632
0,0.5609577022004842
0,1.2400879564850826
NA,NA
NA,NA
NA,2.3519490898823983
0,1.505095631604021
NA,1.6916687245096231
1,NA
1,-1.754403987790439
1,-0.9990271389747059
1,0.8049309806317697
1,0.17853254698822218
1,-0.1427563496077635
NA,NA
1,-1.341511893847942
1,-1.6334029680411752
NA,NA
0,0.8855284949763141
1,NA
1,0.4486970871221746
1,-0.39564240222249375
1,-0.36467061311976195
NA,NA
NA,NA
NA,NA
NA,NA
1,-0.1353522951101377
1,-0.8884383271467364
0,NA
1,1.8128534071335902
0,1.4199294017184214
0,0.40853182286397194
1,-0.42655163270252994
NA,NA
NA,NA
1,-1.2886588235030978
1,-0.11040726141988941
NA,NA
NA,NA
NA,NA
NA,NA
1,-2.1461471309453044
1,-0.16019754451195609
1,-1.2427352477463256
NA,-0.28999914867629883
1,0.48074763773321394
1,-0.08569468979858307
1,NA
NA,NA
1,-0.8250756921460831
1,0.6533376732388567
1,0.8080562463734883
1,0.426154448824303
1,0.05639702211749904
1,1.5728297543703873
1,0.8397202825074367
NA,NA
NA,-0.44116216883745885
NA,0.2532021669936573
NA,NA
1,-1.4417829469554284
1,NA
1,NA
1,-0.3874127380290621
NA,0.0034194035769438418
1,-0.35129034688002214
1,-0.4808748395468586
1,0.3371173283078957
1,-0.8207006296414386
NA,NA
NA,1.5716913169668947
1,NA
1,-0.489028913931274
1,0.8237799761138722
1,-0.39889467105912807
1,0.7989835779780898
NA,NA
1,-0.6747612985800192
1,-0.6447757274291579
1,0.32548283545372136
1,-2.039556625783148
1,1.3018846652420433
1,0.2907830269323102
0,-2.8218640387707103
1,-0.5175319439725179
1,0.9688141087166668
NA,NA
NA,NA
1,-0.5815748759332173
1,-1.4792887090579696
0,NA
NA,NA
1,NA
NA,NA
NA,1.749086790676727
1,1.6807409901305432
1,0.25042277953133496
1,0.3770003425886368
1,-0.8720951879274621
1,-0.49738186074844576
1,-0.6076048559045006
1,0.00306527287902696
0,0.8091530933913207
NA,0.746870076391476
NA,NA
NA,1.3409401563217298
1,NA
1,0.15705376680503425
NA,NA
1,NA
NA,NA
1,-0.5149281417768455
NA,NA
NA,-0.5571647374313498
NA,NA
1,0.3876039072860883
1,0.25502847131822876
0,NA
NA,NA
1,2.803072975199414
1,NA
1,0.7005068634323691
1,-2.2769583288075523
NA,NA
NA,0.30992407184957876
1,-2.243631989181879
1,0.22126571367709588
NA,NA
1,-0.6535714402391917
1,0.8218106156330048
1,1.4095421931760073
NA,NA
1,0.79595442875475
NA,-1.1411360291689294
0,0.9454424455387554
1,-0.01239390219302101
1,0.07395244900682506
0,-0.28582678706539244
1,1.0707274334071746
1,1.001511045014522
1,0.9699648396356799
NA,NA
1,-0.5757955904661775
1,-0.2543357736933645
1,0.4823698191165266
NA,NA
NA,NA
1,0.10966073245350132
1,-1.402826327540537
1,0.0662428402074337
1,NA
NA,NA
1,-0.3892679795201022
1,-0.05360482744460442
NA,0.08509303712669848
NA,NA
NA,NA
1,-0.08686348979958533
1,NA
1,0.08394636157676706
1,0.6775046176394368
1,0.014772727067365543
1,1.0025176839177745
0,1.0215405879548032
1,-0.7660810989180077
1,0.857721911955118
1,0.22723114059831612
1,0.20836128161306935
1,6.414127896417535e-4
1,-1.7821152999638483
1,0.27058835953183424
1,-0.0010538913090488646
NA,NA
1,-1.0071336758429061
1,0.6298886525047473
1,0.06703526171880247
1,0.42639692441195853
1,-0.14378508062688747
NA,NA
1,-0.24513771906177353
NA,1.6366927621008256
NA,1.1256068712354044
NA,NA
1,0.020179516848315864
1,0.1863182693506876
1,-1.054408853663099
NA,NA
NA,NA
1,0.9291147948859887
1,-2.020501465460965
1,-0.5833600627398812
1,-0.20733579469440186
NA,NA
NA,0.8646578494080619
NA,1.8315092947744198
1,0.8835203308676204
NA,-0.4852899614090704
NA,NA
NA,NA
1,1.385869833726421
NA,0.07006625043945269
1,-0.5664728437700884
1,-1.5949558801376966
1,0.9425267908916326
NA,NA
NA,NA
1,-1.7889437849719223
0,0.7145566148513851
1,0.6859634567985557
1,1.240391398038987
1,-2.7000974838864114
NA,NA
NA,NA
1,0.25017053205742806
1,-0.10536616448602718
1,1.466269945155299
1,-0.7236362348718638
1,0.14598705193135675
1,-1.7580820999144422
1,-1.0143755951076705
1,-0.6225041120372632
1,NA
1,NA
1,0.6296841761560046
1,0.7444241021380072
1,-1.2387902158624728
1,-0.96204464342755025
NA,0.24750712510764702
1,-1.452490257445289
1,1.733222565874538
NA,NA
NA,NA
NA,NA
1,-2.2183893720969836
NA,NA
0,NA
NA,0.37062739107640114
NA,NA
NA,0.9020831709381664
NA,NA
NA,NA
NA,NA
0,1.228886756713088
1,-0.889501118223051
NA,0.4646493573382296
NA,0.11257225995937585
NA,NA
1,-2.169411361040994
1,1.5707386825086194
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
1,NA
1,-1.0295998536051643
1,NA
NA,NA
NA,0.9486310792113604
NA,NA
1,-0.8773129468876264
NA,NA
1,-1.192033575948506
1,-0.09774915019945919
1,0.07789390965887319
NA,NA
1,-0.6941283511643072
1,NA
1,-1.3604512402162767
1,-0.24789912923881896
NA,NA
1,NA
1,-0.8624560071098336
1,-1.8121522555963558
NA,0.3755571119577372
NA,NA
1,NA
1,0.4610515975768882
1,0.6181767917032074
1,-0.14606970860693938
NA,0.21213478714157807
NA,0.7400656706250839
1,-1.444392598501351
1,-1.2749737805315815
NA,NA
NA,NA
NA,NA
1,0.23336661405564676
NA,NA
1,0.5453598318610728
NA,NA
1,0.304529266800589
1,-2.1370862759763125
0,0.6092785626639371
NA,NA
1,0.40005312297062723
NA,2.4197416762817388
1,-2.1400090714485702
NA,1.1132306026073848
NA,NA
1,NA
NA,NA
1,0.9894238375287876
NA,NA
1,-0.9923896612611863
0,1.3261841006850688
NA,NA
1,0.42790796171956935
NA,NA
1,-0.43857002391715244
0,0.8475852668864737
1,0.6855023614790801
NA,0.17855942360024019
1,-0.4197472712128249
1,1.588818846938908
1,-0.4549125245665744
0,-0.13099762307138935
NA,NA
NA,NA
NA,NA
0,1.6146566147794352
1,-1.2381810679780494
NA,-0.044213482164875945
1,1.1213102645431838
1,1.1121085472549384
1,-1.265689893465837
NA,NA
NA,NA
NA,0.5097350328885354
1,0.41376567037417733
1,NA
NA,NA
1,0.37700208956534115
1,-0.5030689545030628
1,0.24932155436433098
1,-1.0719865963411646
NA,1.6441575058350468
1,0.11530099578031855
1,1.001572418624798
1,NA
1,0.12635647606004377
1,0.015116974414048644
NA,NA
1,0.31786654816948984
NA,NA
1,1.4800061135053997
1,0.781893123892089
1,NA
1,-1.0288056554910974
NA,NA
1,NA
1,0.10020588858920845
NA,NA
NA,NA
NA,NA
NA,NA
1,0.5518036765607984
1,1.1339332072315993
NA,NA
1,1.2501450298269516
1,1.1064022619518254
1,-1.0099517191220764
1,-0.23702560460436653
1,NA
1,0.44346278338165906
1,1.462012440752501
NA,-0.7685633225586552
1,-0.33520404220535466
1,-1.6167016315896026
1,-0.31960703943919627
1,NA
1,0.2213963756295717
1,-0.2770227659990579
1,-0.8159126431628734
1,0.7280861855579138
1,-0.248657748560455
1,0.34462613228667444
1,1.0475368445588467
1,-0.4357821194562746
1,NA
1,-0.6991256735700693
1,-0.7890531397295251
NA,0.4620367188721133
1,-0.15688440240423104
NA,NA
NA,NA
1,NA
1,-0.1710058738632096
1,0.5000387114724167
1,-0.5709198236254216
1,0.35463770998512767
NA,0.8256188712403
0,1.5433564927312273
1,-0.06449470046548583
1,1.0114025147089072
1,1.4608797739884085
NA,NA
NA,NA
NA,NA
1,1.405237694462917
NA,0.9746231959647528
NA,NA
0,1.9465179896377294
NA,NA
1,NA
1,-1.2636872258080702
1,-1.161811864421885
1,1.248511932517021
1,-0.655961061618744
1,-0.8109252022014132
1,NA
NA,NA
1,-1.5198762708306957
1,NA
NA,NA
1,-0.13320270031839984
NA,NA
NA,-0.8510522406172741
1,1.0271187735832938
NA,0.9170219447795718
NA,NA
1,-2.118965678016037
1,-0.6666621030220173
1,0.38578582716810517
1,1.0274001084792637
1,-0.32850244607538315
NA,NA
NA,NA
1,-1.1132835073002723
1,-1.1672288284095542
1,-0.1519342779168359
NA,2.407977401810927
NA,1.1610735687418712
1,-0.9356040934527675
NA,0.8016115496500189
0,0.987376176739893
1,-1.4702474110820511
NA,NA
NA,NA
NA,-0.9460505806573772
NA,NA
1,-1.3222637912928792
NA,0.34887966970898204
1,-0.30530399726915514
1,0.5565546687554239
1,1.22403671313714
1,NA
1,-1.5159787904595834
1,-0.19734093178682616
1,-0.9410899841611386
NA,NA
1,-1.3609498136576665
1,-1.3034517854393952
NA,NA
1,0.5725138910394991
1,-0.6694252441611168
NA,0.4428247491696373
1,-1.1223800403530746
1,-0.4150062198731223
NA,NA
NA,NA
NA,NA
NA,1.1115131345455518
1,0.4428755866719157
1,-1.5208455910545136
1,0.30098583817604224
NA,NA
1,-0.41595622844763885
NA,NA
NA,NA
1,-0.3826946945418697
1,-0.42617429336682167
0,0.2617389394651128
1,-1.209795035029986
NA,NA
NA,NA
1,1.4218586045842256
1,-0.022080749286186155
1,-0.3178607126580519
1,-0.5973689009792258
NA,NA
1,-1.638035721263795
NA,0.8432422667265194
NA,NA
NA,NA
1,0.37548901660464695
1,-0.7844425360814099
1,NA
NA,0.305320741766749
1,-1.19908182090586
0,0.1696299529831822
1,NA
NA,-1.0146383823027478
1,0.9197661230114563
1,0.9634579638506803
NA,NA
NA,NA
1,1.0057744441680234
NA,NA
0,0.25795821084066844
1,0.8386757436632103
1,0.8265773625104916
NA,-0.6039530329781965
1,1.2647438568036204
NA,NA
NA,NA
NA,NA
1,-1.7076649015300982
1,0.7079642960436672
1,-0.5491385540651019
1,-1.055445474803154
1,1.2723879069324684
NA,NA
1,-0.32750476271843615
1,1.327474303246098
NA,NA
1,0.7819069910452471
NA,NA
1,-0.20417304038576006
1,-0.9588074735161838
NA,NA
1,0.0071205785662835155
1,1.3014859002758583
NA,0.18888671157003087
1,0.3340403913728774
NA,NA
1,-0.23448212372809044
1,1.8535834077594442
1,0.2572851733704749
1,-0.7995779365593582
NA,NA
1,-0.4290198599242735
1,-0.40054933763949085
NA,0.17885227923077798
1,1.6226967897534819
1,-0.7158746728530542
1,-0.9977644483940638
1,NA
1,0.9083670961369622
1,-0.9538729573701334
1,0.3757978294905308
1,0.2061782327088562
NA,NA
NA,NA
NA,0.9376452985980586
1,0.8932096059280199
1,0.21190181782734582
1,0.9008305102311566
1,0.9893654067237133
NA,0.6590027114870418
1,0.5883557588371204
1,-0.5230237154498164
NA,NA
1,0.007378276477608634
1,-0.025754457696051898
1,-0.6985548356817809
1,0.39800535194924536
1,0.8944276351837651
1,-0.7722221980863908
1,-0.01828871181637122
1,0.0486144658129047
1,0.5928581988438262
1,-0.3749004680175083
NA,NA
1,-0.0120865696792579
1,1.674444071412066
1,-0.028294205362924763
NA,0.8068370442940215
1,0.4673175876104731
NA,NA
NA,NA
0,0.39225571020910066
1,0.680058800311003
1,-0.12132676455593622
NA,NA
1,-2.45379580900093
1,-0.17850497688390435
NA,-0.5306511868954468
1,1.16832400509494
0,1.5883065641667033
NA,NA
NA,NA
1,-1.1720971374071305
NA,NA
NA,NA
1,-0.016976028887371278
1,0.2541238201419761
1,-0.12060855972610322
NA,NA
1,0.6103123985094
1,-1.4052758123103821
NA,0.8237564072593795
1,0.5340026545724711
0,1.3084226977404945
1,-0.5725118872962889
1,-0.6157013737442479
1,0.8718752071188293
NA,-2.1891260273078066
NA,NA
NA,-0.6376046338777125
1,1.875570829597646
NA,0.6239618022730806
1,-0.9032455705710416
1,0.6546025724018548
NA,NA
1,0.12744422186537224
NA,NA
NA,NA
NA,-0.07679854394337783
1,-0.1292907029552803
NA,NA
